shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
230111,43.7698648717,-79.7239123284,310005
230111,43.7699077092,-79.7241201541,310006
230111,43.7699296195,-79.7242277841,310007
230111,43.7699635102,-79.7244407703,310008
230111,43.7699752412,-79.7245237672,310009
230111,43.7699796043,-79.724592011,310010
230111,43.7700208381,-79.7266747776,310011
230111,43.770045084,-79.7270731002,310012
230111,43.7700448341,-79.7271315022,310013
230111,43.7700448341,-79.7271315022,320001
230111,43.7700456337,-79.7274458334,320002
230111,43.7700133753,-79.7277832302,320003
230111,43.7699647746,-79.7281085481,320004
230111,43.7698847225,-79.7284395019,320005
230111,43.769794284,-79.7287271881,320006
230111,43.7696892348,-79.7289965457,320007
230111,43.7695284139,-79.7293515714,320008
230111,43.7694199446,-79.7295563907,320009
230111,43.7694199446,-79.7295563907,330001
230111,43.7693899604,-79.7296129366,330002
230111,43.7692456083,-79.7298296966,330003
230111,43.7690586276,-79.7300995411,330004
230111,43.7686449397,-79.7307916446,330005
230111,43.768408316,-79.7312128693,330006
230111,43.7682863094,-79.7314962416,330007
230111,43.76816416,-79.7318479503,330008
230111,43.7681252514,-79.7319928958,330009
230111,43.7681252514,-79.7319928958,340001
230111,43.7680906781,-79.7321228404,340002
230111,43.7680395756,-79.7323860751,340003
230111,43.7679988337,-79.7326093325,340004
230111,43.7679830668,-79.7327301822,340005
230111,43.7679215535,-79.7333539431,340006
230111,43.7679062867,-79.7334387512,340007
230111,43.7678890902,-79.7335931764,340008
230111,43.7678607281,-79.7337962923,340009
230111,43.7678255415,-79.7339523393,340010
230111,43.7678255415,-79.7339523393,350001
230111,43.7677715004,-79.7341945119,350002
230111,43.7677316061,-79.7343320212,350003
230111,43.7673573977,-79.7354208247,350004
230111,43.7667711243,-79.7371191353,350005
230111,43.7667711243,-79.7371191353,360001
230111,43.7666760255,-79.7373944673,360002
230111,43.7665092987,-79.7379508472,360003
230111,43.7664226664,-79.7386670536,360004
230111,43.7664149396,-79.7387827599,360005
230111,43.766418005,-79.7392237503,360006
230111,43.7664661534,-79.7398340042,360007
230111,43.7665017714,-79.7402879783,360008
230111,43.7665017714,-79.7402879783,370001
230111,43.7665374424,-79.7407469215,370002
230111,43.766653101,-79.7425012669,370003
230111,43.7666994877,-79.7431985316,370004
230111,43.766696066,-79.743296754,370005
230111,43.7666973661,-79.7435787547,370006
230111,43.7666371022,-79.7441577382,370007
230111,43.7665244491,-79.7452136594,370008
230111,43.7664766846,-79.7456196835,370009
230111,43.7664766846,-79.7456196835,380001
230111,43.7664296826,-79.7460132669,380002
230111,43.7663993889,-79.7462064731,380003
230111,43.7663644441,-79.7463861097,380004
230111,43.766324644,-79.746533545,380005
230111,43.7662195783,-79.7468873396,380006
230111,43.766146866,-79.7470714909,380007
230111,43.7660503526,-79.7473021074,380008
230111,43.765946297,-79.7475018206,380009
230111,43.7658350397,-79.7477016833,380010
230111,43.7654911618,-79.7482008443,380011
230111,43.7654361538,-79.7482752924,380012
230111,43.7654361538,-79.7482752924,390001
230111,43.7652179217,-79.7485730461,390002
230111,43.7646822398,-79.7493172146,390003
230111,43.7646822398,-79.7493172146,400001
230111,43.764162525,-79.750039917,400002
230111,43.7639672852,-79.7502999084,400003
230111,43.7636525621,-79.7506667427,400004
230111,43.7633053907,-79.7510305213,400005
230111,43.7633053907,-79.7510305213,410001
230111,43.7632599841,-79.7510774328,410002
230111,43.7630745938,-79.7512502483,410003
230111,43.7628517488,-79.7514561425,410004
230111,43.7624657635,-79.7517287865,410005
230111,43.7620947685,-79.7519725419,410006
230111,43.7617717721,-79.7521593925,410007
230111,43.7617081716,-79.7521892878,410008
230111,43.7617081716,-79.7521892878,420001
230111,43.7614304871,-79.7523205328,420002
230111,43.7597504128,-79.7530660297,420003
230111,43.7597423654,-79.7530711659,420004
230111,43.7597423654,-79.7530711659,430001
230111,43.7589112915,-79.7535642106,430002
230111,43.7576239687,-79.7543275775,430003
230111,43.7576239687,-79.7543275775,440001
230111,43.7574262616,-79.7544447218,440002
230111,43.7562910152,-79.7551179433,440003
230111,43.7558785423,-79.7554395275,440004
230111,43.7550675531,-79.7562898363,440005
230111,43.7550675531,-79.7562898363,450001
230111,43.7540989815,-79.7573048636,450002
230111,43.7536540004,-79.7578668271,450003
230111,43.7536540004,-79.7578668271,460001
230111,43.7534861207,-79.7580777375,460002
230111,43.7532235407,-79.7584396612,460003
230111,43.7526767852,-79.7594968346,460004
230111,43.7526767852,-79.7594968346,470001
230111,43.7525700741,-79.7597027471,470002
230111,43.7522183135,-79.7603931758,470003
230111,43.7521203601,-79.7605765463,470004
230111,43.7520364457,-79.7607260895,470005
230111,43.7519047697,-79.7609548707,470006
230111,43.7512566174,-79.7618799419,470007
230111,43.7512566174,-79.7618799419,480001
230111,43.7511661847,-79.762009742,480002
230111,43.750987052,-79.7622630949,480003
230111,43.7501712003,-79.7634176486,480004
230111,43.7501712003,-79.7634176486,490001
230111,43.7499636885,-79.7637113234,490002
230111,43.7494989641,-79.7643655187,490003
230111,43.7492531178,-79.764694753,490004
230111,43.7488807878,-79.7650675731,490005
230111,43.7480782155,-79.7658702806,490006
230111,43.7480782155,-79.7658702806,500001
230111,43.7480176468,-79.7659311425,500002
230111,43.7470378078,-79.7669113478,500003
230111,43.7466147089,-79.767336104,500004
230111,43.7465639342,-79.767386826,500005
230111,43.7465639342,-79.767386826,510001
230111,43.7463768645,-79.7675732383,510002
230111,43.7458335534,-79.7680389524,510003
230111,43.7456297271,-79.7682579954,510004
230111,43.7456074768,-79.7682820493,510005
230111,43.7451981349,-79.7688977668,510006
230111,43.744917609,-79.769268654,510007
230111,43.7447676441,-79.7694729244,510008
230111,43.7447676441,-79.7694729244,520001
230111,43.7441943855,-79.7702521929,520002
230111,43.7426765576,-79.7723659624,520003
230111,43.7415799111,-79.7738774061,520004
230111,43.7410951572,-79.7732576648,520005
230111,43.7410951572,-79.7732576648,530001
230111,43.7409755669,-79.7731048717,530002
230111,43.7407334381,-79.7728601994,530003
230111,43.740600071,-79.7727660576,530004
230111,43.7390507512,-79.7718663256,530005
230111,43.7386936231,-79.7716451286,530006
230111,43.7385892077,-79.7715640607,530007
230111,43.7384592133,-79.7714487449,530008
230111,43.7383544241,-79.7713329141,530009
230111,43.7377579911,-79.7705441406,530010
230111,43.7377579911,-79.7705441406,540001
230111,43.7375497434,-79.7702689946,540002
230111,43.7368820596,-79.769386083,540003
230111,43.7365846283,-79.769023363,540004
230111,43.7365183799,-79.7689750488,540005
230111,43.7365183799,-79.7689750488,550001
230111,43.7358994516,-79.7685233052,550002
230111,43.7354821361,-79.7680649536,550003
230111,43.734787323,-79.7671727189,550004
230111,43.734787323,-79.7671727189,560001
230111,43.7343801077,-79.7666496069,560002
230111,43.7338724357,-79.7659956991,560003
230111,43.733282554,-79.7649833917,560004
230111,43.7331302656,-79.7647220354,560005
230111,43.7328578111,-79.7642557849,560006
230111,43.7328578111,-79.7642557849,570001
230111,43.7325404131,-79.7637134774,570002
230111,43.7319156729,-79.7626435728,570003
230111,43.7313501035,-79.7632971686,570004
230111,43.7313501035,-79.7632971686,580001
230111,43.7313501035,-79.7632971686,580002
230111,43.7313501035,-79.7632971686,590001
230111,43.7310975542,-79.7635891936,590002
230111,43.730253644,-79.7645651185,590003
230111,43.7298786633,-79.7639433095,590004
230111,43.7298391767,-79.7638721058,590005
230111,43.7296368392,-79.7633957501,590006
230111,43.7294515764,-79.762999753,590007
230111,43.7291591632,-79.7625202915,590008
230111,43.7286027882,-79.7616117028,590009
230111,43.7274516368,-79.7628993741,590010
230111,43.7266180771,-79.7638328216,590011
230111,43.7258958639,-79.7647391231,590012
230111,43.7257395242,-79.7649360207,590013
230111,43.7256577937,-79.765038267,590014
230111,43.7254348783,-79.7653234399,590015
230111,43.7252296978,-79.7655834154,590016
230111,43.724550143,-79.7664391375,590017
230111,43.7235222599,-79.7677241008,590018
230111,43.7229517433,-79.7683391703,590019
230111,43.722356379,-79.7689882573,590020
230111,43.7217441745,-79.7696625057,590021
230111,43.722008911,-79.7700829184,590022
230111,43.7221731699,-79.7703700671,590023
230111,43.7221731699,-79.7703700671,600001
230111,43.7222199608,-79.7704510486,600002
230111,43.7224399712,-79.7708152736,600003
230111,43.7227266878,-79.7711868282,600004
230111,43.7230310129,-79.7714375998,600005
230111,43.7234337711,-79.7716317356,600006
230111,43.7237982473,-79.7716987789,600007
230111,43.7241921291,-79.7716534838,600008
230111,43.7241921291,-79.7716534838,610001
230111,43.7242649776,-79.7716457874,610002
230111,43.7246980068,-79.7714730539,610003
230111,43.7254798857,-79.7710026609,610004
230111,43.7259391717,-79.7707598541,610005
230111,43.7261492814,-79.7707058939,610006
230111,43.726353103,-79.7706533035,610007
230111,43.7268100773,-79.7706141583,610008
230111,43.7274191396,-79.7708189801,610009
230111,43.7286140778,-79.7711657868,610010
230111,43.7289310977,-79.7712573937,610011
230111,43.7291511642,-79.7713758163,610012
230111,43.729286106,-79.7714487977,610013
230111,43.7296847838,-79.7717659595,610014
230111,43.7297012273,-79.7717879731,610015
230111,43.7297012273,-79.7717879731,620001
230111,43.7302558561,-79.7725415006,620002
230111,43.7309155605,-79.773438173,620003
230111,43.731491176,-79.7742186198,620004
230111,43.7318210293,-79.7746675926,620005
230111,43.7318210293,-79.7746675926,630001
230111,43.7320887367,-79.7750309182,630002
230111,43.732951255,-79.7762028995,630003
230111,43.7344708854,-79.7782022068,630004
230111,43.7344708854,-79.7782022068,640001
230111,43.734614272,-79.7783917625,640002
230111,43.7363349405,-79.7807559093,640003
230111,43.7357931346,-79.7815368047,640004
230111,43.7356257386,-79.7817972462,640005
230111,43.7356257386,-79.7817972462,650001
230111,43.735066887,-79.7826691167,650002
230111,43.7345160229,-79.7842076284,650003
230111,43.7342418497,-79.7846726211,650004
230111,43.7337148239,-79.7852370934,650005
230111,43.7337148239,-79.7852370934,660001
230111,43.7335884087,-79.7853725141,660002
230111,43.7320698768,-79.7870223835,660003
230111,43.7318843454,-79.7872719841,660004
230111,43.731493449,-79.7880236431,660005
230111,43.731493449,-79.7880236431,670001
230111,43.731401672,-79.78819933,670002
230111,43.7309509826,-79.7890018488,670003
230111,43.7306758556,-79.7893786523,670004
230111,43.7302065423,-79.7898686292,670005
230111,43.7302065423,-79.7898686292,680001
230111,43.7299910221,-79.7900927421,680002
230111,43.7295812227,-79.7907615488,680003
230111,43.72940151,-79.7911364162,680004
230111,43.729024245,-79.7920727484,680005
230111,43.7288085202,-79.792448332,680006
230111,43.7283514507,-79.7930758434,680007
230111,43.7283514507,-79.7930758434,690001
230111,43.7281792775,-79.7933127253,690002
230111,43.7282980851,-79.7934792002,690003
230111,43.7284580302,-79.793704448,690004
230111,43.7291588916,-79.7946774828,690005
230111,43.7293653857,-79.794962644,690006
230111,43.7293653857,-79.794962644,700001
230111,43.7293653857,-79.794962644,700002
230111,43.7295079363,-79.7951609323,700003
230111,43.7303128853,-79.7962722234,700004
230111,43.729749415,-79.7968869521,700005
230111,43.729749415,-79.7968869521,710001
230111,43.7295090672,-79.7971487844,710002
230111,43.7283777798,-79.798051737,710003
230111,43.7281743611,-79.7979726168,710004
230111,43.7281391882,-79.7979671122,710005
230111,43.7281059462,-79.7979739852,710006
230111,43.7280656202,-79.7979921743,710007
230111,43.7277396336,-79.7982445327,710008
230111,43.7277396336,-79.7982445327,720001
230111,43.7277396336,-79.7982445327,720002
230111,43.7277396336,-79.7982445327,730001
230111,43.7277217733,-79.7982585475,730002
230111,43.7276908408,-79.7983137968,730003
230111,43.7276768031,-79.7983488425,730004
230111,43.727668258,-79.7983924696,730005
230111,43.7276688583,-79.7984495716,730006
230111,43.7276991262,-79.7985880266,730007
230111,43.7275866019,-79.7986759468,730008
230111,43.7274310769,-79.7987845917,730009
230111,43.7272340384,-79.7988841329,730010
230111,43.7270859366,-79.7989280653,730011
230111,43.7269591264,-79.7989417738,730012
230111,43.7267355516,-79.7989152019,730013
230111,43.7266246188,-79.7988975534,730014
230111,43.7265351211,-79.798863336,730015
230111,43.7263870975,-79.7987433776,730016
230111,43.7262756817,-79.7985941318,730017
230111,43.7262445269,-79.7985426083,730018
230111,43.7262445269,-79.7985426083,740001
230111,43.7261364245,-79.7983659823,740002
230111,43.7259308877,-79.7976574292,740003
230111,43.725557258,-79.7962917335,740004
230111,43.7251586974,-79.7964921564,740005
230111,43.7251586974,-79.7964921564,750001
230111,43.724237975,-79.7969550619,750002
230111,43.7230255104,-79.7975876691,750003
230111,43.7229236194,-79.7976592318,750004
230111,43.7229236194,-79.7976592318,760001
230111,43.7228959092,-79.7976784087,760002
230111,43.7226796024,-79.7978292328,760003
230111,43.7225340716,-79.7979463614,760004
230111,43.7223468318,-79.7981214323,760005
230111,43.7215749083,-79.7989500365,760006
230111,43.7213941769,-79.7991448351,760007
230111,43.7209445584,-79.7996280578,760008
230111,43.7209445584,-79.7996280578,770001
230111,43.7208074532,-79.799776047,770002
230111,43.720367695,-79.8002553391,770003
230111,43.7198958792,-79.8007687826,770004
230111,43.7198958792,-79.8007687826,780001
230111,43.7194863848,-79.8012151791,780002
230111,43.7180851765,-79.8027415007,780003
230111,43.7180851765,-79.8027415007,790001
230111,43.717800298,-79.8030513177,790002
230111,43.7166805795,-79.8042901626,790003
230111,43.7166805795,-79.8042901626,800001
230111,43.7141714099,-79.8070672603,800002
230111,43.7141714099,-79.8070672603,810001
230111,43.7132501386,-79.8080860333,810002
230111,43.7129864096,-79.8083531762,810003
230111,43.7125937679,-79.8087780328,810004
230111,43.7117591704,-79.8095616764,810005
230111,43.7111635003,-79.8099446072,810006
230111,43.7106884176,-79.8100619981,810007
230111,43.7102650813,-79.8101336784,810008
230111,43.710041073,-79.8101517642,810009
230111,43.710041073,-79.8101517642,820001
230111,43.7095885425,-79.8101867835,820002
230111,43.7094330013,-79.8102084792,820003
230111,43.7084625353,-79.8103095983,820004
230111,43.7077645451,-79.8106374283,820005
230111,43.7072446072,-79.8111168786,820006
230111,43.7065966076,-79.8120096791,820007
230111,43.7063321773,-79.8123835288,820008
230111,43.7063321773,-79.8123835288,830001
230111,43.7052868271,-79.8138575511,830002
230111,43.7051774155,-79.8139863054,830003
230111,43.704726522,-79.8145264015,830004
230111,43.704726522,-79.8145264015,840001
230111,43.704379676,-79.8149415682,840002
230111,43.702771132,-79.816810077,840003
230111,43.7025796172,-79.8170099362,840004
230111,43.7016124858,-79.8178691599,840005
230111,43.700946785,-79.8183612892,840006
230111,43.700946785,-79.8183612892,850001
230111,43.7000809357,-79.8190025386,850002
230111,43.6998815714,-79.8192273565,850003
230111,43.6998041379,-79.8193145075,850004
230111,43.6994837159,-79.8196744885,850005
230111,43.6994837159,-79.8196744885,860001
230111,43.6992665382,-79.8199182666,860002
230111,43.6975056913,-79.8218688863,860003
230111,43.6968515066,-79.8227814008,860004
230111,43.6965789759,-79.8231590231,860005
230111,43.6963928317,-79.8234443625,860006
230111,43.6963405368,-79.8235248066,860007
230111,43.6962787481,-79.823645147,860008
230111,43.6962787481,-79.823645147,870001
230111,43.696134887,-79.823927175,870002
230111,43.6959885671,-79.8242328279,870003
230111,43.6957959571,-79.8247652365,870004
230111,43.6956774117,-79.8252329074,870005
230111,43.6955002811,-79.8263085415,870006
230111,43.6954075043,-79.8267434401,870007
230111,43.6953909734,-79.8267996048,870008
230111,43.6953909734,-79.8267996048,880001
230111,43.6953274866,-79.8270180073,880002
230111,43.6952508308,-79.8273570371,880003
230111,43.6951390404,-79.8276942687,880004
230111,43.6948102689,-79.8282963205,880005
230111,43.6942335699,-79.8289553097,880006
230111,43.6942335699,-79.8289553097,890001
230111,43.6934023409,-79.8299058849,890002
230111,43.6929982927,-79.8303679084,890003
230111,43.6929982927,-79.8303679084,900001
230111,43.6923414883,-79.8311189978,900002
230111,43.6918003496,-79.8318231542,900003
230111,43.6914145637,-79.832310856,900004
230111,43.6911350779,-79.8326277335,900005
230111,43.6911350779,-79.8326277335,910001
230111,43.6910389573,-79.8327375522,910002
230111,43.6904345654,-79.8334205696,910003
230111,43.6898863004,-79.8340454076,910004
230111,43.6898525226,-79.8340882502,910005
230111,43.6898525226,-79.8340882502,920001
230111,43.6895992517,-79.8344157707,920002
230111,43.6887833489,-79.8355495387,920003
230111,43.6884683758,-79.8351238347,920004
230111,43.6884683758,-79.8351238347,930001
230111,43.687181044,-79.8333806495,930002
230111,43.6858818311,-79.83162288,930003
230111,43.6855704827,-79.8312008687,930004
230111,43.6855704827,-79.8312008687,940001
230111,43.6842657596,-79.8294358555,940002
230111,43.6840183204,-79.8291007136,940003
230111,43.6840183204,-79.8291007136,950001
230111,43.6837270599,-79.8287068735,950002
230111,43.6830404694,-79.8280440589,950003
230111,43.6829151589,-79.8279410404,950004
230111,43.6828108203,-79.8278636683,950005
230111,43.6827128977,-79.8277973376,950006
230111,43.6826213783,-79.8277408079,950007
230111,43.6825027634,-79.8276761213,950008
230111,43.6825027634,-79.8276761213,960001
230111,43.6824991372,-79.8276737105,960002
230111,43.6824348785,-79.8276414638,960003
230111,43.6823398855,-79.8275974089,960004
230111,43.6822133086,-79.8275465253,960005
230111,43.6820453092,-79.8274952081,960006
230111,43.6818612077,-79.8274541301,960007
230111,43.6816943885,-79.8274300849,960008
230111,43.6815466264,-79.8274205565,960009
230111,43.6813143843,-79.8274263209,960010
230111,43.6811174668,-79.8274524882,960011
230111,43.6809440821,-79.8274906034,960012
230111,43.6807762386,-79.8275422574,960013
230111,43.68063724,-79.8275970713,960014
230111,43.6804858039,-79.8276682554,960015
230111,43.6803380703,-79.8277492921,960016
230111,43.6797797973,-79.8280976115,960017
230111,43.6797797973,-79.8280976115,970001
230111,43.6794317763,-79.8283152902,970002
230111,43.6785093897,-79.8288927494,970003
230111,43.678339315,-79.8289903425,970004
230111,43.6781457584,-79.8290809483,970005
230111,43.6778514159,-79.8291772352,970006
230111,43.6776016012,-79.8292255134,970007
230111,43.6775980004,-79.8292255834,970008
230111,43.6775980004,-79.8292255834,980001
230111,43.6774594691,-79.8292382019,980002
230111,43.6771830146,-79.8292348937,980003
230111,43.6769882889,-79.8292113878,980004
230111,43.6769007521,-79.8291920005,980005
230111,43.6765991532,-79.8291073049,980006
230111,43.6760264481,-79.8289261581,980007
230111,43.6762485422,-79.8278425624,980008
230111,43.6764147981,-79.8270218029,980009
230111,43.6765511456,-79.8263579316,980010
230111,43.6765511456,-79.8263579316,990001
230111,43.6765922796,-79.8261549195,990002
230111,43.6767559885,-79.8253503275,990003
230111,43.6768794351,-79.8247462475,990004
230111,43.6768794351,-79.8247462475,1000001
230111,43.6769308841,-79.8244958904,1000002
230111,43.67628719,-79.8242417399,1000003
230111,43.6752729663,-79.8238546521,1000004
230111,43.6752212457,-79.8238159656,1000005
230111,43.6752065615,-79.8237889609,1000006
230111,43.6751917369,-79.8237483131,1000007
230111,43.6751921649,-79.8237024053,1000008
230111,43.6752145619,-79.8236039662,1000009
230111,43.6754100857,-79.82274294,1000010
230111,43.675512885,-79.8222335525,1000011
230111,43.6756654391,-79.8214850069,1000012
230112,43.7410951572,-79.7732576648,10001
230112,43.7409755669,-79.7731048717,10002
230112,43.7407334381,-79.7728601994,10003
230112,43.740600071,-79.7727660576,10004
230112,43.7390507512,-79.7718663256,10005
230112,43.7386936231,-79.7716451286,10006
230112,43.7385892077,-79.7715640607,10007
230112,43.7384592133,-79.7714487449,10008
230112,43.7383544241,-79.7713329141,10009
230112,43.7377579911,-79.7705441406,10010
230112,43.7377579911,-79.7705441406,20001
230112,43.7375497434,-79.7702689946,20002
230112,43.7368820596,-79.769386083,20003
230112,43.7365846283,-79.769023363,20004
230112,43.7365183799,-79.7689750488,20005
230112,43.7365183799,-79.7689750488,30001
230112,43.7358994516,-79.7685233052,30002
230112,43.7354821361,-79.7680649536,30003
230112,43.734787323,-79.7671727189,30004
230112,43.734787323,-79.7671727189,40001
230112,43.7343801077,-79.7666496069,40002
230112,43.7338724357,-79.7659956991,40003
230112,43.733282554,-79.7649833917,40004
230112,43.7331302656,-79.7647220354,40005
230112,43.7328578111,-79.7642557849,40006
230112,43.7328578111,-79.7642557849,50001
230112,43.7325404131,-79.7637134774,50002
230112,43.7319156729,-79.7626435728,50003
230112,43.7313501035,-79.7632971686,50004
230112,43.7313501035,-79.7632971686,60001
230112,43.7313501035,-79.7632971686,60002
230112,43.7313501035,-79.7632971686,70001
230112,43.7310975542,-79.7635891936,70002
230112,43.730253644,-79.7645651185,70003
230112,43.7298786633,-79.7639433095,70004
230112,43.7298391767,-79.7638721058,70005
230112,43.7296368392,-79.7633957501,70006
230112,43.7294515764,-79.762999753,70007
230112,43.7291591632,-79.7625202915,70008
230112,43.7286027882,-79.7616117028,70009
230112,43.7274516368,-79.7628993741,70010
230112,43.7266180771,-79.7638328216,70011
230112,43.7258958639,-79.7647391231,70012
230112,43.7257395242,-79.7649360207,70013
230112,43.7256577937,-79.765038267,70014
230112,43.7254348783,-79.7653234399,70015
230112,43.7252296978,-79.7655834154,70016
230112,43.724550143,-79.7664391375,70017
230112,43.7235222599,-79.7677241008,70018
230112,43.7229517433,-79.7683391703,70019
230112,43.722356379,-79.7689882573,70020
230112,43.7217441745,-79.7696625057,70021
230112,43.722008911,-79.7700829184,70022
230112,43.7221731699,-79.7703700671,70023
230112,43.7221731699,-79.7703700671,80001
230112,43.7222199608,-79.7704510486,80002
230112,43.7224399712,-79.7708152736,80003
230112,43.7227266878,-79.7711868282,80004
230112,43.7230310129,-79.7714375998,80005
230112,43.7234337711,-79.7716317356,80006
230112,43.7237982473,-79.7716987789,80007
230112,43.7241921291,-79.7716534838,80008
230112,43.7241921291,-79.7716534838,90001
230112,43.7242649776,-79.7716457874,90002
230112,43.7246980068,-79.7714730539,90003
230112,43.7254798857,-79.7710026609,90004
230112,43.7259391717,-79.7707598541,90005
230112,43.7261492814,-79.7707058939,90006
230112,43.726353103,-79.7706533035,90007
230112,43.7268100773,-79.7706141583,90008
230112,43.7274191396,-79.7708189801,90009
230112,43.7286140778,-79.7711657868,90010
230112,43.7289310977,-79.7712573937,90011
230112,43.7291511642,-79.7713758163,90012
230112,43.729286106,-79.7714487977,90013
230112,43.7296847838,-79.7717659595,90014
230112,43.7297012273,-79.7717879731,90015
230112,43.7297012273,-79.7717879731,100001
230112,43.7302558561,-79.7725415006,100002
230112,43.7309155605,-79.773438173,100003
230112,43.731491176,-79.7742186198,100004
230112,43.7318210293,-79.7746675926,100005
230112,43.7318210293,-79.7746675926,110001
230112,43.7320887367,-79.7750309182,110002
230112,43.732951255,-79.7762028995,110003
230112,43.7344708854,-79.7782022068,110004
230112,43.7344708854,-79.7782022068,120001
230112,43.734614272,-79.7783917625,120002
230112,43.7363349405,-79.7807559093,120003
230112,43.7357931346,-79.7815368047,120004
230112,43.7356257386,-79.7817972462,120005
230112,43.7356257386,-79.7817972462,130001
230112,43.735066887,-79.7826691167,130002
230112,43.7345160229,-79.7842076284,130003
230112,43.7342418497,-79.7846726211,130004
230112,43.7337148239,-79.7852370934,130005
230112,43.7337148239,-79.7852370934,140001
230112,43.7335884087,-79.7853725141,140002
230112,43.7320698768,-79.7870223835,140003
230112,43.7318843454,-79.7872719841,140004
230112,43.731493449,-79.7880236431,140005
230112,43.731493449,-79.7880236431,150001
230112,43.731401672,-79.78819933,150002
230112,43.7309509826,-79.7890018488,150003
230112,43.7306758556,-79.7893786523,150004
230112,43.7302065423,-79.7898686292,150005
230112,43.7302065423,-79.7898686292,160001
230112,43.7299910221,-79.7900927421,160002
230112,43.7295812227,-79.7907615488,160003
230112,43.72940151,-79.7911364162,160004
230112,43.729024245,-79.7920727484,160005
230112,43.7288085202,-79.792448332,160006
230112,43.7283514507,-79.7930758434,160007
230112,43.7283514507,-79.7930758434,170001
230112,43.7281792775,-79.7933127253,170002
230112,43.7282980851,-79.7934792002,170003
230112,43.7284580302,-79.793704448,170004
230112,43.7291588916,-79.7946774828,170005
230112,43.7293653857,-79.794962644,170006
230112,43.7293653857,-79.794962644,180001
230112,43.7293653857,-79.794962644,180002
230112,43.7295079363,-79.7951609323,180003
230112,43.7303128853,-79.7962722234,180004
230112,43.729749415,-79.7968869521,180005
230112,43.729749415,-79.7968869521,190001
230112,43.7295090672,-79.7971487844,190002
230112,43.7283777798,-79.798051737,190003
230112,43.7281743611,-79.7979726168,190004
230112,43.7281391882,-79.7979671122,190005
230112,43.7281059462,-79.7979739852,190006
230112,43.7280656202,-79.7979921743,190007
230112,43.7277396336,-79.7982445327,190008
230112,43.7277396336,-79.7982445327,200001
230112,43.7277396336,-79.7982445327,200002
230112,43.7277396336,-79.7982445327,210001
230112,43.7277217733,-79.7982585475,210002
230112,43.7276908408,-79.7983137968,210003
230112,43.7276768031,-79.7983488425,210004
230112,43.727668258,-79.7983924696,210005
230112,43.7276688583,-79.7984495716,210006
230112,43.7276991262,-79.7985880266,210007
230112,43.7275866019,-79.7986759468,210008
230112,43.7274310769,-79.7987845917,210009
230112,43.7272340384,-79.7988841329,210010
230112,43.7270859366,-79.7989280653,210011
230112,43.7269591264,-79.7989417738,210012
230112,43.7267355516,-79.7989152019,210013
230112,43.7266246188,-79.7988975534,210014
230112,43.7265351211,-79.798863336,210015
230112,43.7263870975,-79.7987433776,210016
230112,43.7262756817,-79.7985941318,210017
230112,43.7262445269,-79.7985426083,210018
230112,43.7262445269,-79.7985426083,220001
230112,43.7261364245,-79.7983659823,220002
230112,43.7259308877,-79.7976574292,220003
230112,43.725557258,-79.7962917335,220004
230112,43.7251586974,-79.7964921564,220005
230112,43.7251586974,-79.7964921564,230001
230112,43.724237975,-79.7969550619,230002
230112,43.7230255104,-79.7975876691,230003
230112,43.7229236194,-79.7976592318,230004
230112,43.7229236194,-79.7976592318,240001
230112,43.7228959092,-79.7976784087,240002
230112,43.7226796024,-79.7978292328,240003
230112,43.7225340716,-79.7979463614,240004
230112,43.7223468318,-79.7981214323,240005
230112,43.7215749083,-79.7989500365,240006
230112,43.7213941769,-79.7991448351,240007
230112,43.7209445584,-79.7996280578,240008
230112,43.7209445584,-79.7996280578,250001
230112,43.7208074532,-79.799776047,250002
230112,43.720367695,-79.8002553391,250003
230112,43.7198958792,-79.8007687826,250004
230112,43.7198958792,-79.8007687826,260001
230112,43.7194863848,-79.8012151791,260002
230112,43.7180851765,-79.8027415007,260003
230112,43.7180851765,-79.8027415007,270001
230112,43.717800298,-79.8030513177,270002
230112,43.7166805795,-79.8042901626,270003
230112,43.7166805795,-79.8042901626,280001
230112,43.7141714099,-79.8070672603,280002
230112,43.7141714099,-79.8070672603,290001
230112,43.7132501386,-79.8080860333,290002
230112,43.7129864096,-79.8083531762,290003
230112,43.7125937679,-79.8087780328,290004
230112,43.7117591704,-79.8095616764,290005
230112,43.7111635003,-79.8099446072,290006
230112,43.7106884176,-79.8100619981,290007
230112,43.7102650813,-79.8101336784,290008
230112,43.710041073,-79.8101517642,290009
230112,43.710041073,-79.8101517642,300001
230112,43.7095885425,-79.8101867835,300002
230112,43.7094330013,-79.8102084792,300003
230112,43.7084625353,-79.8103095983,300004
230112,43.7077645451,-79.8106374283,300005
230112,43.7072446072,-79.8111168786,300006
230112,43.7065966076,-79.8120096791,300007
230112,43.7063321773,-79.8123835288,300008
230112,43.7063321773,-79.8123835288,310001
230112,43.7052868271,-79.8138575511,310002
230112,43.7051774155,-79.8139863054,310003
230112,43.704726522,-79.8145264015,310004
230112,43.704726522,-79.8145264015,320001
230112,43.704379676,-79.8149415682,320002
230112,43.702771132,-79.816810077,320003
230112,43.7025796172,-79.8170099362,320004
230112,43.7016124858,-79.8178691599,320005
230112,43.700946785,-79.8183612892,320006
230112,43.700946785,-79.8183612892,330001
230112,43.7000809357,-79.8190025386,330002
230112,43.6998815714,-79.8192273565,330003
